No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
80	32.938	0	0440	8	FF	00	00	00	FF	78	0B	00
81	33.194	0	04F2	8	20	00	C0	38	00	00	00	DE
82	33.407	0	04B0	8	00	80	00	80	00	40	00	80
83	33.663	0	0164	8	00	08	00	00	00	00	06	0E
84	33.919	0	0545	8	D8	1D	00	8B	71	00	71	00
85	34.090	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
86	34.346	0	02C0	8	3D	00	00	00	00	00	00	00
87	37.802	0	0153	8	00	80	10	FF	00	FF	40	CE
88	38.058	0	0220	8	E3	33	03	14	0C	00	FF	0F
89	38.954	0	04F2	8	20	00	10	38	00	00	00	A7
90	39.210	0	04F0	8	00	00	08	00	00	6F	5D	00
91	39.765	0	0316	8	05	2B	6E	0C	2B	1E	00	7F
92	40.021	0	0165	8	0E	F8	7F	00	00	00	04	8D
93	40.746	0	018F	8	00	16	2B	00	00	4E	00	00
94	41.002	0	0080	8	00	17	6E	0C	2B	1E	2B	3C
95	41.215	0	0081	8	40	84	45	00	00	00	00	BC
96	41.471	0	0260	8	05	2B	00	30	2E	9C	5B	06
97	41.727	0	02A0	8	02	00	45	90	B2	2B	60	0B
98	41.898	0	02B0	5	E5	FF	00	07	84	-1	-1	-1
99	42.154	0	0329	8	85	A1	81	8C	11	2E	00	10
100	42.367	0	0370	8	FF	20	00	80	FF	00	00	64
