No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
64	27.946	0	04F1	8	00	12	03	00	00	00	00	00
65	28.074	0	05F0	2	00	00	-1	-1	-1	-1	-1	-1
66	28.330	0	051A	8	00	03	00	00	00	00	00	00
67	28.586	0	0690	8	03	00	00	20	80	00	2C	00
68	28.928	0	02B0	5	E6	FF	00	07	F0	-1	-1	-1
69	29.184	0	0165	8	11	F8	7F	00	00	00	00	96
70	29.397	0	0260	8	05	2D	00	30	2E	9C	5F	00
71	29.994	0	0080	8	00	17	06	0C	2D	1E	2D	18
72	30.250	0	0081	8	40	84	45	00	00	00	00	F8
73	30.506	0	018F	8	00	16	2D	00	00	4D	00	00
74	30.720	0	02A0	8	02	00	45	90	B2	2B	60	0B
75	30.976	0	0316	8	05	2D	06	0C	2D	1E	00	7F
76	31.232	0	0329	8	0F	A1	81	8C	11	2E	00	10
77	31.488	0	0370	8	FF	20	00	80	FF	00	00	64
78	31.701	0	043F	8	00	40	60	FF	51	58	0B	00
79	31.957	0	0440	8	FF	50	00	00	FF	60	0B	00
80	32.213	0	04F0	8	00	00	38	00	00	83	4F	0E
81	32.469	0	0545	8	D8	1E	00	8B	80	00	84	00
82	32.682	0	04B1	8	59	9E	EA	01	00	00	00	E2
83	32.938	0	0164	8	00	08	00	00	00	00	03	0B
84	34.005	0	0350	8	05	68	F5	44	46	20	00	BA
85	36.992	0	0153	8	00	80	10	FF	00	FF	80	0E
86	37.248	0	01F1	8	00	99	00	00	00	00	00	00
87	37.504	0	0220	8	E9	1B	04	04	0C	10	04	10
88	38.869	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
89	39.125	0	0165	8	11	F8	7F	00	00	00	01	97
90	39.338	0	02B0	5	E5	FF	00	07	D1	-1	-1	-1
91	39.978	0	018F	8	00	16	2D	00	00	4D	00	00
92	40.191	0	0080	8	00	17	06	0C	2D	1E	2D	09
93	40.447	0	0081	8	40	84	45	00	00	00	00	E9
94	40.703	0	0260	8	05	2D	00	30	2E	9C	5F	1F
95	40.959	0	02A0	8	A2	00	45	90	B2	2B	60	0B
96	41.215	0	0316	8	05	2D	06	0C	2D	1E	00	7F
97	41.429	0	0329	8	0F	A1	81	8C	11	2E	00	10
98	41.685	0	0370	8	FF	20	00	80	FF	00	00	28
99	41.941	0	0382	8	40	FE	0F	00	00	00	00	04
100	42.197	0	043F	8	00	40	60	FF	51	54	0B	00
