No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
73	30.251	0	0260	8	05	2D	00	30	2E	9C	5F	1F
74	30.507	0	0316	8	05	2D	4A	0C	2D	1E	00	7F
75	30.720	0	0329	8	0F	A1	81	8C	11	2D	00	10
76	30.976	0	0370	8	FF	20	00	80	FF	00	00	28
77	31.275	0	0382	8	40	FE	0F	00	00	00	00	0C
78	31.488	0	043F	8	00	40	60	FF	51	A4	0B	00
79	31.744	0	0440	8	FF	A0	00	00	FF	B0	0B	00
80	32.000	0	04B0	8	00	C0	00	00	00	40	00	80
81	32.256	0	0164	8	00	08	00	00	00	00	08	00
82	32.512	0	04F2	8	20	00	E0	38	00	00	00	E7
83	32.725	0	0545	8	D8	1E	00	8B	7F	00	80	00
84	36.181	0	04F2	8	20	00	30	38	00	00	00	B0
85	36.437	0	0153	8	00	80	10	FF	00	FF	70	FE
86	36.693	0	04F0	8	00	00	1A	00	00	6F	5D	00
87	36.907	0	0220	8	E9	03	02	2C	0C	30	FF	0F
88	37.163	0	04F1	8	00	12	03	00	00	00	00	00
89	37.461	0	0690	8	03	00	00	20	80	00	28	00
90	38.272	0	0316	8	05	2D	3E	0C	2D	1E	00	7F
91	38.485	0	0165	8	10	E8	7F	00	00	00	06	81
92	39.211	0	018F	8	00	16	2D	00	00	4E	00	00
93	39.467	0	0080	8	00	17	3E	0C	2D	1E	2D	0E
94	39.680	0	0081	8	40	84	45	00	00	00	00	9E
95	39.936	0	0260	8	05	2D	00	30	2E	9C	5F	2E
96	40.149	0	02A0	8	C2	00	45	90	B2	2B	60	0B
97	40.363	0	02B0	5	E5	FF	00	07	A6	-1	-1	-1
98	40.619	0	0329	8	40	A1	81	8C	11	2D	00	10
99	40.832	0	0370	8	FF	20	00	80	FF	00	00	EC
100	41.088	0	043F	8	00	40	60	FF	51	A8	0B	00
