No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
33	12.288	0	02A0	8	A2	00	45	90	B2	2B	60	0B
34	12.544	0	0382	8	40	FE	0F	00	00	00	00	04
35	12.800	0	0440	8	FF	A0	00	00	FF	68	0B	00
36	13.056	0	04B0	8	00	40	00	40	00	40	00	80
37	13.312	0	0164	8	00	08	00	00	00	00	0C	04
38	13.568	0	04F2	8	20	00	80	38	00	00	00	B9
39	13.781	0	0545	8	D8	1E	00	8B	89	00	8C	00
40	17.578	0	04F2	8	20	00	D0	38	00	00	00	82
41	17.834	0	0153	8	00	80	10	FF	00	FF	20	AE
42	18.048	0	04F0	8	00	00	BE	00	00	6F	5D	00
43	18.304	0	0220	8	E7	23	0A	0C	0C	00	FF	0F
44	18.517	0	04F1	8	00	12	03	00	00	00	00	00
45	18.730	0	02B0	5	E5	FF	00	07	6A	-1	-1	-1
46	18.944	0	0690	8	03	00	00	20	80	00	10	00
47	19.626	0	0165	8	0E	F8	7F	00	00	00	0A	83
48	19.840	0	0316	8	05	30	30	0C	30	20	00	7F
49	20.096	0	0260	8	05	30	00	30	2E	9B	5F	2B
50	20.650	0	018F	8	00	16	30	00	00	4D	00	00
51	20.906	0	0080	8	00	17	30	0C	30	20	30	F2
52	21.162	0	0081	8	40	84	45	00	00	00	00	52
53	21.376	0	02A0	8	C2	00	45	90	B2	2B	60	0B
54	21.674	0	0329	8	40	A2	81	8C	11	2E	00	10
55	21.888	0	0370	8	FF	20	00	80	FF	00	00	EC
56	22.144	0	043F	8	00	40	60	FF	50	70	0B	00
57	22.400	0	0440	8	FF	F0	00	00	FF	88	0B	00
58	22.656	0	04F0	8	00	00	72	00	00	83	4F	0E
59	22.869	0	0545	8	D8	1E	00	8B	89	00	8A	00
60	23.125	0	04B1	8	59	9E	EA	01	00	00	00	E2
61	23.381	0	0164	8	00	08	00	00	00	00	0D	05
62	23.680	0	0350	8	05	68	C5	44	46	20	00	8A
63	27.733	0	0153	8	00	80	10	FF	00	FF	30	BE
64	27.946	0	01F1	8	00	99	00	00	00	00	00	00
65	28.202	0	0220	8	E7	2B	04	1C	0C	00	FF	0F
66	28.629	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
67	28.885	0	0165	8	0E	F8	7F	00	00	00	0B	82
68	29.610	0	02B0	5	E5	FF	00	07	7B	-1	-1	-1
69	29.866	0	0316	8	05	30	30	0C	30	20	00	7F
70	30.122	0	018F	8	00	16	30	00	00	4D	00	00
71	30.335	0	0260	8	05	30	00	30	2E	9B	5F	3A
72	30.677	0	0080	8	00	17	30	0C	30	20	30	E3
73	30.890	0	0081	8	40	84	45	00	00	00	00	43
74	31.146	0	02A0	8	62	00	45	90	B2	2B	60	0B
75	31.359	0	0329	8	40	A2	81	8C	11	2E	00	10
76	31.615	0	0370	8	FF	20	00	80	FF	00	00	A0
77	31.871	0	0382	8	40	FE	0F	00	00	00	00	08
78	32.127	0	043F	8	00	40	60	FF	50	70	0B	00
79	32.383	0	0440	8	FF	00	00	00	FF	70	0B	00
80	32.597	0	04F2	8	20	00	80	38	00	00	00	BA
81	32.853	0	0545	8	D8	1E	00	8B	8A	00	8B	00
82	33.109	0	04B0	8	00	80	00	40	00	40	00	80
83	33.365	0	0164	8	00	08	00	00	00	00	0E	06
84	37.717	0	0153	8	00	80	10	FF	00	FF	40	CE
85	37.973	0	0220	8	E7	33	03	0C	09	00	FF	0F
86	38.655	0	04F2	8	20	00	D0	38	00	00	00	83
87	38.826	0	02B0	5	E5	FF	00	07	0C	-1	-1	-1
88	39.039	0	04F0	8	00	00	C0	00	00	6F	5D	00
89	39.679	0	0165	8	0E	F8	7F	00	00	00	0C	85
90	39.893	0	0316	8	05	30	30	0C	30	20	00	7F
91	40.149	0	018F	8	00	16	30	00	00	4D	00	00
92	40.405	0	0260	8	05	30	00	30	2E	9B	5F	0D
93	40.661	0	0080	8	00	17	30	0C	30	20	30	D4
94	40.874	0	0081	8	40	84	45	00	00	00	00	34
95	41.130	0	02A0	8	02	00	45	90	B2	2B	60	0B
96	41.386	0	0329	8	85	A2	81	8C	11	2E	00	10
97	41.685	0	0370	8	FF	20	00	80	FF	00	00	64
98	41.941	0	043F	8	00	40	60	FF	50	78	0B	00
99	42.197	0	0440	8	FF	50	00	00	FF	84	0B	00
100	42.410	0	04F0	8	00	00	74	00	00	83	4F	0E
