No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
43	19.285	0	018F	8	00	16	2C	00	00	4D	00	00
44	19.498	0	0260	8	05	2C	00	30	2E	9B	5D	04
45	19.754	0	02A0	8	02	00	45	90	B2	2B	60	0B
46	20.010	0	0370	8	FF	20	00	80	FF	00	00	64
47	20.266	0	043F	8	00	40	60	FF	50	84	0B	00
48	20.522	0	0440	8	FF	50	00	00	FF	84	0B	00
49	20.778	0	04F0	8	00	00	68	00	00	83	4F	0E
50	20.992	0	0545	8	D8	14	00	8B	78	00	79	00
51	21.290	0	059B	8	00	00	00	00	00	00	00	00
52	21.504	0	04B1	8	59	9E	EA	01	00	00	00	E2
53	21.760	0	0164	8	00	08	00	00	00	00	03	0B
54	22.272	0	0350	8	05	68	75	44	46	20	00	3A
55	26.282	0	0153	8	00	80	10	FF	00	FF	90	1E
56	26.538	0	01F1	8	00	99	00	00	00	00	00	00
57	26.752	0	0220	8	E8	1B	03	24	0C	30	FF	0F
58	27.221	0	02B0	5	E6	FF	00	07	E1	-1	-1	-1
59	27.477	0	0165	8	0D	F8	7F	00	00	00	01	8B
60	28.288	0	0316	8	05	2C	18	0C	2C	1E	00	7F
61	28.501	0	0110	8	D0	3C	40	09	00	00	00	00
62	28.757	0	018F	8	00	16	2C	00	00	4D	00	00
63	29.269	0	0080	8	00	17	18	0C	2C	1E	2C	F9
64	29.525	0	0081	8	40	84	45	00	00	00	00	E9
65	29.781	0	0260	8	05	2C	00	30	2E	9C	5D	12
66	29.994	0	02A0	8	A2	00	45	90	B2	2B	60	0B
67	30.293	0	0329	8	85	A2	81	8C	11	2D	00	10
68	30.549	0	0370	8	FF	20	00	80	FF	00	00	28
69	30.762	0	0382	8	40	FE	0F	00	00	00	00	04
70	31.018	0	043F	8	00	40	60	FF	50	88	0B	00
71	31.274	0	0440	8	FF	A0	00	00	FF	90	0B	00
72	31.530	0	04B0	8	00	40	00	00	00	40	00	80
73	31.786	0	0164	8	00	08	00	00	00	00	04	0C
74	32.042	0	04F2	8	20	00	10	38	00	00	00	B5
75	32.256	0	0545	8	D8	14	00	8B	77	00	78	00
76	32.512	0	0587	8	00	00	00	00	00	00	00	02
77	35.968	0	04F2	8	20	00	60	38	00	00	00	FE
78	36.224	0	04F0	8	00	00	B6	00	00	6F	5D	00
79	36.480	0	0153	8	00	80	10	FF	00	FF	A0	2E
80	36.736	0	0220	8	E7	23	06	04	0C	00	FF	0F
81	37.205	0	02B0	5	E5	FF	00	07	E2	-1	-1	-1
82	37.418	0	0165	8	0D	F8	7F	00	00	00	02	88
83	38.229	0	0316	8	05	2C	0E	0C	2D	1E	00	7F
84	38.485	0	0260	8	05	2D	00	30	2E	9C	5B	22
85	38.698	0	018F	8	00	16	2D	00	00	4D	00	00
86	39.210	0	0080	8	00	17	0E	0C	2C	1E	2D	8A
87	39.423	0	0081	8	40	84	45	00	00	00	00	DA
88	39.679	0	02A0	8	C2	00	45	90	B2	2B	60	0B
89	39.893	0	0329	8	D7	A2	81	8C	11	2D	00	10
90	40.149	0	0370	8	FF	20	00	80	FF	00	00	EC
91	40.405	0	043F	8	00	40	60	FF	50	88	0B	00
92	40.661	0	0440	8	FF	F0	00	00	FF	8C	0B	00
93	40.874	0	04F0	8	00	00	6A	00	00	83	4F	0E
94	41.173	0	0545	8	D8	14	00	8B	78	00	7E	00
95	41.429	0	04B1	8	59	9E	EA	01	00	00	00	E2
96	41.685	0	0164	8	00	08	00	00	00	00	05	0D
97	41.941	0	04F1	8	40	19	00	00	00	00	00	00
98	42.197	0	0690	8	03	00	00	20	80	00	04	00
99	42.453	0	0350	8	05	68	85	44	46	20	00	CA
100	46.250	0	0153	8	00	80	10	FF	00	FF	B0	3E
