No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
78	37.760	0	018F	8	00	16	30	00	00	4D	00	00
79	38.016	0	0260	8	05	30	00	30	2E	9B	63	17
80	38.229	0	0329	8	D7	A2	81	8C	11	2E	00	10
81	38.485	0	0370	8	FF	20	00	80	FF	00	00	28
82	38.741	0	0382	8	40	FE	0F	00	00	00	00	0C
83	38.997	0	043F	8	00	40	60	FF	50	38	0B	00
84	39.210	0	0440	8	FF	A0	00	00	FF	48	0B	00
85	39.466	0	04B0	8	00	C0	00	C0	00	40	00	80
86	39.722	0	0164	8	00	08	00	00	00	00	00	08
87	39.978	0	04F2	8	20	00	70	38	00	00	00	B3
88	40.234	0	0545	8	D8	14	00	8B	8D	00	8F	00
89	40.448	0	0587	8	00	00	00	00	00	00	00	06
90	43.989	0	04F2	8	20	00	C0	38	00	00	00	FC
91	44.245	0	0153	8	00	80	10	FF	00	FF	50	DE
92	44.458	0	04F0	8	00	00	B2	00	00	6F	5D	00
93	44.714	0	0220	8	E7	03	08	14	0C	00	FF	0F
94	45.013	0	02B0	5	E5	FF	00	07	2E	-1	-1	-1
95	46.037	0	0165	8	0D	F8	7F	00	00	00	0E	84
96	46.293	0	0316	8	05	2F	16	0C	2F	20	00	7F
97	46.506	0	0260	8	05	2F	00	30	2E	9B	5F	2D
98	47.018	0	018F	8	00	16	2F	00	00	4D	00	00
99	47.231	0	0080	8	00	17	16	0C	2F	20	2F	B6
100	47.487	0	0081	8	40	84	45	00	00	00	00	16
