No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
87	38.741	0	04F2	8	20	00	20	38	00	00	00	DD
88	38.997	0	04B0	8	00	40	00	80	00	40	00	80
89	39.253	0	0164	8	00	08	00	00	00	00	04	0C
90	39.509	0	0510	8	00	00	00	00	00	00	00	00
91	39.722	0	0545	8	D8	1D	00	8B	79	00	82	00
92	40.277	0	00A0	8	5C	70	1C	0C	00	23	00	02
93	41.258	0	00A1	8	7F	81	80	80	2E	00	00	00
94	43.263	0	0153	8	00	80	10	FF	00	FF	10	9E
95	43.477	0	04F2	8	20	00	70	38	00	00	00	A6
96	43.733	0	0220	8	E9	23	06	14	0C	00	FF	0F
97	43.946	0	04F0	8	00	00	06	00	00	6F	5D	00
98	45.226	0	02B0	5	E5	FF	00	07	E2	-1	-1	-1
99	45.482	0	0165	8	0C	08	80	00	00	00	02	86
100	45.695	0	0316	8	05	2C	F8	0B	2D	1E	00	7F
