No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
88	38.997	0	0165	8	0C	08	80	00	00	00	0B	8F
89	39.168	0	02B0	5	E6	FF	00	07	4B	-1	-1	-1
90	39.424	0	0316	8	05	2D	2E	0C	2D	1E	00	7F
91	39.637	0	0260	8	05	2D	00	30	2E	9B	5F	3E
92	39.893	0	0080	8	00	17	2E	0C	2D	1E	2D	C3
93	40.106	0	0081	8	40	84	45	00	00	00	00	43
94	40.362	0	018F	8	00	16	2D	00	00	4D	00	00
95	40.618	0	02A0	8	62	00	45	90	B2	2B	60	0B
96	40.832	0	0329	8	0F	A2	81	8C	11	2D	00	10
97	41.088	0	0370	8	FF	20	00	80	FF	00	00	A0
98	41.344	0	0382	8	40	FE	0F	00	00	00	00	08
99	41.600	0	043F	8	00	40	60	FF	50	70	0B	00
100	41.813	0	0440	8	FF	00	00	00	FF	74	0B	00
