No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
40	19.029	0	0165	8	0D	F8	7F	00	00	00	0D	87
41	19.285	0	043F	8	00	40	60	FF	50	68	0B	00
42	19.498	0	0370	8	FF	20	00	80	FF	00	00	28
43	19.754	0	0440	8	FF	A0	00	00	FF	5C	0B	00
44	20.053	0	0316	8	05	2E	EE	0B	2D	1E	00	7F
45	20.266	0	0260	8	05	2D	00	30	2E	9B	63	1B
46	20.522	0	02A0	8	A2	00	45	90	B2	2B	60	0B
47	20.778	0	0080	8	00	17	EE	0B	2E	1E	2D	E5
48	21.034	0	0081	8	40	84	45	00	00	00	00	25
49	21.290	0	018F	8	00	16	2D	00	00	4D	00	00
50	21.504	0	0329	8	D7	A2	81	8C	11	2E	00	10
51	21.760	0	0382	8	40	FE	0F	00	00	00	00	0C
52	22.016	0	04F2	8	20	00	30	38	00	00	00	C3
53	22.272	0	04B0	8	00	C0	00	C0	00	40	00	80
54	22.528	0	0164	8	00	08	00	00	00	00	00	08
55	22.784	0	0545	8	D8	1D	00	8B	87	00	81	00
56	26.751	0	04F2	8	20	00	80	38	00	00	00	8C
57	27.050	0	0153	8	00	80	10	FF	00	FF	80	0E
58	27.306	0	04F0	8	00	00	D2	00	00	6F	5D	00
59	27.562	0	0220	8	E7	03	08	14	0C	00	FF	0F
60	28.117	0	02B0	5	E6	FF	00	07	1E	-1	-1	-1
61	28.373	0	0165	8	0D	F8	7F	00	00	00	0E	84
62	29.055	0	0316	8	05	2E	E2	0B	2E	1E	00	7F
63	29.269	0	0260	8	05	2E	00	30	2E	9B	63	29
64	29.525	0	018F	8	00	16	2E	00	00	4D	00	00
65	29.781	0	0080	8	00	17	E2	0B	2E	1E	2E	86
66	30.122	0	0081	8	40	84	45	00	00	00	00	16
67	30.378	0	02A0	8	C2	00	45	90	B2	2B	60	0B
68	30.591	0	0329	8	D7	A2	81	8C	11	2E	00	10
69	30.847	0	0370	8	FF	20	00	80	FF	00	00	EC
70	31.103	0	043F	8	00	40	60	FF	50	58	0B	00
71	31.317	0	0440	8	FF	F0	00	00	FF	4C	0B	00
72	31.573	0	04F0	8	00	00	86	00	00	83	4F	0E
73	31.829	0	0545	8	D8	1D	00	8B	87	00	87	00
74	32.085	0	04B1	8	59	9E	EA	01	00	00	00	E2
75	32.341	0	0164	8	00	08	00	00	00	00	01	09
76	32.597	0	059B	8	00	00	00	00	00	00	00	4C
77	33.023	0	0350	8	05	68	65	44	46	20	00	2A
78	37.119	0	0153	8	00	80	10	FF	00	FF	90	1E
79	37.375	0	01F1	8	00	99	00	00	00	00	00	00
80	37.589	0	0220	8	E6	0B	05	14	0C	00	FF	0F
81	38.015	0	02B0	5	E5	FF	00	07	3F	-1	-1	-1
82	38.271	0	0165	8	0D	F8	7F	00	00	00	0F	85
83	39.039	0	02A0	8	62	00	45	90	B2	2B	60	0B
84	39.253	0	0260	8	05	2E	00	30	2E	9B	63	38
85	39.509	0	0080	8	00	17	F4	0B	2E	1E	2E	47
86	39.765	0	0081	8	40	84	45	00	00	00	00	07
87	40.063	0	0110	8	D0	3C	40	09	00	00	00	00
88	40.319	0	018F	8	00	16	2E	00	00	4D	00	00
89	40.533	0	0316	8	05	2E	F4	0B	2E	1E	00	7F
90	40.789	0	0329	8	D7	A2	81	8C	11	2E	00	10
91	41.087	0	0370	8	FF	20	00	80	FF	00	00	A0
92	41.301	0	0382	8	40	FE	0F	00	00	00	00	00
93	41.557	0	043F	8	00	40	60	FF	50	5C	0B	00
94	41.813	0	0440	8	FF	00	00	00	FF	64	0B	00
95	42.111	0	04F2	8	20	00	40	38	00	00	00	C4
96	42.367	0	04B0	8	00	00	00	00	00	40	00	80
97	42.581	0	0164	8	00	08	00	00	00	00	02	0A
98	42.837	0	0545	8	D8	1D	00	8B	88	00	88	00
99	43.093	0	0587	8	00	00	00	00	00	00	00	05
100	46.762	0	04F2	8	20	00	90	38	00	00	00	8D
