No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
78	36.480	0	0260	8	05	2D	00	30	2E	9B	5F	01
79	36.693	0	02A0	8	02	00	45	90	B2	2B	60	0B
80	36.949	0	0080	8	00	17	00	0C	2D	1E	2D	B4
81	37.205	0	0081	8	40	84	45	00	00	00	00	34
82	37.461	0	018F	8	00	16	2D	00	00	4D	00	00
83	37.717	0	0316	8	05	2D	00	0C	2D	1E	00	7F
84	37.973	0	0329	8	0F	A2	81	8C	11	2E	00	10
85	38.186	0	0370	8	FF	20	00	80	FF	00	00	64
86	38.485	0	043F	8	00	40	60	FF	51	5C	0B	00
87	38.698	0	0440	8	FF	50	00	00	FF	6C	0B	00
88	38.954	0	04F0	8	00	00	34	00	00	83	4F	0E
89	39.210	0	0545	8	D8	12	00	8C	81	00	86	00
90	39.466	0	04B1	8	59	9E	EA	01	00	00	00	E2
91	39.722	0	0164	8	00	08	00	00	00	00	0F	07
92	40.448	0	0350	8	05	68	D5	44	46	20	00	9A
93	44.415	0	0153	8	00	80	10	FF	00	FF	30	BE
94	44.671	0	01F1	8	00	99	00	00	00	00	00	00
95	44.927	0	0220	8	EB	3B	0E	1C	09	20	02	10
96	45.354	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
97	45.610	0	0165	8	0D	F8	7F	00	00	00	0D	87
98	46.421	0	02B0	5	E6	FF	00	07	2D	-1	-1	-1
99	46.634	0	0370	8	FF	20	00	80	FF	00	00	28
100	46.890	0	043F	8	00	40	60	FF	51	68	0B	00
