No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
86	38.655	0	018F	8	00	16	2E	00	00	4D	00	00
87	38.868	0	0316	8	05	2E	E8	0B	2E	1E	00	7F
88	39.124	0	0329	8	0F	A2	81	8C	11	2D	00	10
89	39.380	0	0370	8	FF	20	00	80	FF	00	00	64
90	39.594	0	043F	8	00	40	60	FF	51	54	0B	00
91	39.850	0	0440	8	FF	50	00	00	FF	50	0B	00
92	40.106	0	04F0	8	00	00	18	00	00	83	4F	0E
93	40.319	0	0545	8	D8	1D	00	8B	8C	00	8B	00
94	40.575	0	04B1	8	59	9E	EA	01	00	00	00	E2
95	40.831	0	0164	8	00	08	00	00	00	00	03	0B
96	41.428	0	0350	8	05	68	F5	44	46	20	00	BA
97	45.396	0	0153	8	00	80	10	FF	00	FF	50	DE
98	45.652	0	01F1	8	00	99	00	00	00	00	00	00
99	45.908	0	0220	8	E9	1B	07	04	0C	00	FF	0F
100	46.335	0	02B0	5	E5	FF	00	07	D1	-1	-1	-1
