No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
53	22.314	0	0260	8	05	2E	00	30	2E	9B	5F	1F
54	22.570	0	018F	8	00	16	2E	00	00	4D	00	00
55	22.911	0	0080	8	00	17	DC	0B	2D	1E	2E	15
56	23.125	0	0081	8	40	84	45	00	00	00	00	25
57	23.381	0	02A0	8	A2	00	45	90	B2	2B	60	0B
58	23.594	0	0329	8	85	A2	81	8C	11	2E	00	10
59	23.850	0	0370	8	FF	20	00	80	FF	00	00	28
60	24.106	0	0382	8	40	FE	0F	00	00	00	00	0C
61	24.362	0	043F	8	00	40	60	FF	50	64	0B	00
62	24.575	0	0440	8	FF	A0	00	00	FF	64	0B	00
63	24.831	0	04F2	8	20	00	50	38	00	00	00	CB
64	25.087	0	04B0	8	00	C0	00	40	00	40	00	80
65	25.343	0	0164	8	00	08	00	00	00	00	00	08
66	25.557	0	0545	8	D8	13	00	8C	86	00	8B	00
67	29.951	0	0153	8	00	80	10	FF	00	FF	90	1E
68	30.207	0	0220	8	E6	03	0B	04	0C	00	FF	0F
69	30.847	0	04F2	8	20	00	A0	38	00	00	00	94
70	31.018	0	02B0	5	E5	FF	00	07	2E	-1	-1	-1
71	31.274	0	04F0	8	00	00	E2	00	00	6F	5D	00
72	31.871	0	0165	8	0D	F8	7F	00	00	00	0E	84
73	32.127	0	02C0	8	3D	00	00	00	00	00	00	00
74	32.298	0	0120	4	00	00	00	00	-1	-1	-1	-1
75	32.554	0	0370	8	FF	20	00	80	FF	00	00	EC
76	32.767	0	0316	8	05	2D	DC	0B	2E	1E	00	7F
77	33.023	0	0080	8	00	17	DC	0B	2D	1E	2E	06
78	33.279	0	0081	8	40	84	45	00	00	00	00	16
79	33.493	0	018F	8	00	16	2E	00	00	4D	00	00
80	33.749	0	0260	8	05	2E	00	30	2E	9B	5F	2E
81	33.962	0	02A0	8	C2	00	45	90	B2	2B	60	0B
82	34.218	0	0329	8	85	A2	81	8C	11	2E	00	10
83	34.474	0	043F	8	00	40	60	FF	50	58	0B	00
84	34.687	0	0440	8	FF	F0	00	00	FF	50	0B	00
85	34.943	0	04F0	8	00	00	96	00	00	83	4F	0E
86	35.199	0	04B1	8	59	9E	EA	01	00	00	00	E2
87	35.455	0	0164	8	00	08	00	00	00	00	01	09
88	35.669	0	0517	8	00	00	00	00	00	00	00	00
89	35.925	0	0545	8	D8	13	00	8B	86	00	8B	00
90	36.138	0	0350	8	05	68	E5	44	47	20	00	AB
91	39.850	0	0153	8	00	80	10	FF	00	FF	A0	2E
92	40.106	0	01F1	8	00	99	00	00	00	00	00	00
93	40.319	0	0220	8	E6	0B	09	14	0C	00	FF	0F
94	40.874	0	02B0	5	E5	FF	00	07	3F	-1	-1	-1
95	41.130	0	0165	8	0D	F8	7F	00	00	00	0F	85
96	41.855	0	0316	8	05	2D	D6	0B	2E	1E	00	7F
97	42.111	0	0329	8	85	A2	81	8C	11	2E	00	10
98	42.324	0	0080	8	00	17	D6	0B	2D	1E	2E	57
99	42.580	0	0081	8	40	84	45	00	00	00	00	07
100	42.922	0	018F	8	00	16	2E	00	00	4D	00	00
